DB00715	DPI	P08173
DB14501	DPI	P00450
DB00363	DPI	P10632
DB00119	DPI	O15374
DB01140	DPI	Q16348
DB00619	DPI	P24462
DB00683	DPI	P78334
DB01222	DPI	P20815
DB00950	DPI	O15438
DB14002	DPI	P09211
DB06144	DPI	P35368
DB02772	DPI	Q9Y3I0
DB00255	DPI	Q9Y6L6
DB00957	DPI	P08684
DB00705	DPI	P20815
DB01394	DPI	P10632
DB00915	DPI	O15245
DB12010	DPI	Q16288
DB01708	DPI	O14764
DB06716	DPI	Q16445
DB01593	DPI	O14618
DB01303	DPI	Q9Y694
DB09195	DPI	P25100
DB00264	DPI	P07550
DB09258	DPI	P05546
DB12010	DPI	O00238
DB00728	DPI	P30532
DB00457	DPI	P08913
DB14487	DPI	P02538
DB00310	DPI	Q13621
DB00708	DPI	P41145
DB00280	DPI	Q99250
DB00157	DPI	P32322
DB03247	DPI	P30043
DB00911	DPI	P08684
DB12010	DPI	Q9H093
DB14548	DPI	O14556
DB00617	DPI	Q13936
DB05015	DPI	P05177
DB00391	DPI	P14416
DB00836	DPI	Q14994
DB04272	DPI	P62312
DB00586	DPI	Q9NSA0
DB00825	DPI	Q8NET8
DB14533	DPI	Q96PD5
DB00997	DPI	O75306
DB00321	DPI	P02768
DB00461	DPI	P17516
DB14003	DPI	Q9UDX4
DB00233	DPI	P09917
DB00334	DPI	P48169
DB14487	DPI	P60174
DB09009	DPI	P35499
DB00162	DPI	P05090
DB00475	DPI	P18505
DB01247	DPI	P27338
DB01392	DPI	Q15842
DB12688	DPI	P20273
DB00143	DPI	Q03013
DB00246	DPI	P34969
DB00696	DPI	P35368
DB08797	DPI	P23219
DB01003	DPI	Q12791
DB00115	DPI	P22033
DB14503	DPI	Q06495
DB00833	DPI	O95342
DB00624	DPI	Q16678
DB05812	DPI	Q06520
DB00100	DPI	Q07954
DB01236	DPI	P02768
DB09462	DPI	O43708
DB00818	DPI	Q9HAW9
DB01161	DPI	Q15858
DB00731	DPI	P02763
DB11186	DPI	P35499
DB00345	DPI	Q9Y6L6
DB09030	DPI	P25116
DB01329	DPI	P02768
DB01072	DPI	P11712
DB00842	DPI	P18507
DB00568	DPI	Q13698
DB14542	DPI	Q9UNQ0
DB02659	DPI	Q9NPD5
DB08949	DPI	Q96PD7
DB01110	DPI	P10635
DB00162	DPI	O43174
DB01351	DPI	Q9UN88
DB00526	DPI	O15431
DB04841	DPI	Q9P0X4
DB00843	DPI	Q12879
DB00476	DPI	P08183
DB13961	DPI	P37231
DB00625	DPI	P10632
DB01154	DPI	Q16445
DB01189	DPI	P48169
DB06594	DPI	P48039
DB01593	DPI	P02538
DB00153	DPI	Q7Z3S7
DB09091	DPI	P04150
DB03793	DPI	P46059
DB08896	DPI	P21802
DB12070	DPI	P24462
DB04845	DPI	P04350
DB13954	DPI	O15244
DB00527	DPI	Q99250
DB00534	DPI	Q13621
DB00396	DPI	Q9UNQ0
DB04115	DPI	O15392
DB01593	DPI	P01871
DB00199	DPI	Q12809
DB09130	DPI	P50213
DB00026	DPI	P27930
DB01364	DPI	P07550
DB14548	DPI	Q9C0K1
DB00908	DPI	P10632
DB00835	DPI	P08172
DB00396	DPI	P08684
DB00675	DPI	P45983
DB09050	DPI	P0AD68
DB01392	DPI	P35462
DB01049	DPI	P35462
DB00157	DPI	P47989
DB01239	DPI	P28223
DB00220	DPI	P11712
DB11606	DPI	P04275
DB00984	DPI	P10275
DB01032	DPI	P02768
DB00340	DPI	P08912
DB00564	DPI	Q9NY46
DB00864	DPI	P62942
DB00663	DPI	P08185
DB09061	DPI	P46098
DB05389	DPI	Q7L5Y9
DB00285	DPI	P08684
DB00916	DPI	P24462
DB00368	DPI	P23975
DB01043	DPI	O60391
DB12978	DPI	P02768
DB00203	DPI	P18545
DB09328	DPI	P05181
DB01039	DPI	P15121
DB14542	DPI	P08183
DB01104	DPI	P02768
DB00185	DPI	P20309
DB01369	DPI	P61177
DB01182	DPI	Q9UQD0
DB13955	DPI	P37059
DB08912	DPI	P15056
DB01065	DPI	P46597
DB01124	DPI	Q14654
DB08818	DPI	Q8WWQ8
DB01392	DPI	P78508
DB00655	DPI	P11712
DB00155	DPI	P29474
DB04920	DPI	P06276
DB13944	DPI	P10632
DB00195	DPI	P05177
DB00408	DPI	P08908
DB06716	DPI	O00591
DB00158	DPI	P41439
DB00122	DPI	Q9H015
DB14517	DPI	P05067
DB00421	DPI	Q02641
DB14487	DPI	Q96PD5
DB00661	DPI	Q13698
DB00201	DPI	P78527
DB09089	DPI	P54284
DB00501	DPI	Q01740
DB13345	DPI	P08588
DB00768	DPI	P08684
DB14488	DPI	Q9BY41
DB00825	DPI	Q01668
DB03147	DPI	P35340
DB00308	DPI	Q12809
DB11273	DPI	P28566
DB01149	DPI	P28335
DB00835	DPI	P20309
DB01224	DPI	P35368
DB08896	DPI	P29317
DB00404	DPI	P11712
DB05773	DPI	P04350
DB00623	DPI	P21728
DB04824	DPI	O75469
DB01598	DPI	P16444
DB12010	DPI	Q8N4C8
DB11837	DPI	P33261
DB00002	DPI	P08637
DB08816	DPI	P08684
DB01114	DPI	O15244
DB01129	DPI	P20648
DB00220	DPI	P08684
DB00418	DPI	Q13224
DB01229	DPI	P11511
DB01396	DPI	P13637
DB13152	DPI	P03951
DB00818	DPI	Q8N1C3
DB01174	DPI	O00591
DB00842	DPI	P31644
DB00934	DPI	P08173
DB11595	DPI	Q9NZQ7
DB08871	DPI	Q3ZCM7
DB00921	DPI	P20815
DB12010	DPI	Q00532
DB14533	DPI	P35908
DB12530	DPI	P15391
DB09297	DPI	Q9UNQ0
DB14018	DPI	P05177
DB01088	DPI	P34995
DB09274	DPI	P16662
DB00701	DPI	Q9Y6L6
DB11571	DPI	P12259
DB12010	DPI	O75914
DB03147	DPI	P16083
DB00247	DPI	P28566
DB00309	DPI	P04350
DB12010	DPI	Q8IU85
DB00795	DPI	P37231
DB00148	DPI	P48029
DB00773	DPI	P33527
DB09225	DPI	P05177
DB01330	DPI	P02768
DB13955	DPI	P22309
DB00438	DPI	P02919
DB00740	DPI	P42263
DB06412	DPI	P21397
DB12010	DPI	Q9Y2H1
DB00968	DPI	P08913
DB00501	DPI	P05177
DB00805	DPI	P21397
DB09126	DPI	P23945
DB00060	DPI	P17181
DB01159	DPI	P78334
DB00567	DPI	Q96FL8
DB09517	DPI	P02792
DB00461	DPI	P11712
DB01593	DPI	P46939
DB01390	DPI	Q9Y6R1
DB00964	DPI	P08913
DB01142	DPI	P41595
DB00230	DPI	Q8IZS8
DB01234	DPI	P33261
DB13746	DPI	P35499
DB00712	DPI	O60656
DB04272	DPI	Q9BZX2
DB00131	DPI	Q9NUB1
DB00892	DPI	P35498
DB00788	DPI	P02768
DB00215	DPI	P08684
DB00320	DPI	P08684
DB00572	DPI	P43681
DB00972	DPI	Q16873
DB11859	DPI	Q8N1C3
DB00126	DPI	Q6N063
DB11828	DPI	P08183
DB00142	DPI	O15382
DB00216	DPI	P28221
DB00255	DPI	P10275
DB00332	DPI	P20309
DB01151	DPI	P05181
DB04572	DPI	P08684
DB06692	DPI	P07477
DB00408	DPI	P28221
DB00443	DPI	P20815
DB00788	DPI	P05177
DB00328	DPI	O15438
DB14002	DPI	O76054
DB12455	DPI	P02768
DB01583	DPI	Q9NPD5
DB14533	DPI	P68871
DB08864	DPI	P10635
DB00151	DPI	Q8TF71
DB00819	DPI	P07451
DB08439	DPI	P08684
DB00617	DPI	Q13698
DB00584	DPI	Q8TCC7
DB04920	DPI	P08684
DB09130	DPI	P07237
DB00396	DPI	O15244
DB00420	DPI	P35367
DB00740	DPI	P05177
DB00728	DPI	P30926
DB00818	DPI	P47869
DB00496	DPI	P08173
DB01267	DPI	P21728
DB11348	DPI	Q08357
DB09539	DPI	P35610
DB13954	DPI	Q5T3U5
DB00480	DPI	P33151
DB04911	DPI	P10635
DB14533	DPI	P02652
DB00243	DPI	Q9UQD0
DB00910	DPI	P11473
DB09063	DPI	Q9UM73
DB01174	DPI	Q05586
DB10770	DPI	P14778
DB00540	DPI	P08183
DB00790	DPI	P46059
DB14540	DPI	P10632
DB00157	DPI	P20839
DB01559	DPI	P78334
DB09409	DPI	Q12879
DB11967	DPI	P01375
DB00663	DPI	P08684
DB00153	DPI	Q00975
DB01149	DPI	Q9NPD5
DB00353	DPI	P25100
DB00199	DPI	O95342
DB09319	DPI	P24228
DB01037	DPI	P08183
DB00162	DPI	P41222
DB00503	DPI	P11712
DB00503	DPI	P46721
DB11300	DPI	P03951
DB00635	DPI	P20815
DB01403	DPI	P35368
DB00824	DPI	Q9NP56
DB01077	DPI	P05141
DB00363	DPI	P50406
DB00876	DPI	P30556
DB06595	DPI	P20815
DB01231	DPI	P08912
DB01238	DPI	P31645
DB00726	DPI	P21918
DB05299	DPI	P60568
DB14006	DPI	Q8N4M1
DB00773	DPI	P08183
DB00333	DPI	P24462
DB00924	DPI	P36537
DB00864	DPI	Q99653
DB09083	DPI	O60741
DB00704	DPI	P41145
DB00100	DPI	P00451
DB13925	DPI	P30874
DB00477	DPI	P08183
DB01142	DPI	P05177
DB09009	DPI	Q9UI33
DB00661	DPI	P35348
DB13751	DPI	P28845
DB00814	DPI	P35354
DB09341	DPI	P14672
DB11572	DPI	P00451
DB00555	DPI	P21728
DB01544	DPI	P78334
DB01138	DPI	P08684
DB00320	DPI	P28221
DB14533	DPI	Q8N907
DB00995	DPI	P02768
DB13125	DPI	P40238
DB00770	DPI	Q4U2R8
DB08867	DPI	P10275
DB09332	DPI	P04070
DB01267	DPI	P08183
DB00726	DPI	P13945
DB09225	DPI	P34969
DB09167	DPI	P23975
DB09212	DPI	P23219
DB06404	DPI	P00750
DB00193	DPI	P35372
DB01133	DPI	P18031
DB00788	DPI	P35503
DB01232	DPI	O94956
DB04821	DPI	P05164
DB13746	DPI	Q13698
DB14487	DPI	Q0VD83
DB00818	DPI	P31644
DB13954	DPI	Q16678
DB13995	DPI	P68871
DB01173	DPI	P10635
DB06282	DPI	P08684
DB05015	DPI	Q13547
DB13956	DPI	Q9NYB5
DB00255	DPI	P02766
DB00009	DPI	P05121
DB00455	DPI	P36537
DB11338	DPI	P19320
DB00349	DPI	P08183
DB00918	DPI	P31513
DB09371	DPI	P06401
DB14542	DPI	P04083
DB11571	DPI	P05160
DB11130	DPI	P41143
DB12941	DPI	P08183
DB00130	DPI	P17812
DB00569	DPI	P01008
DB00690	DPI	P28476
DB00586	DPI	P08183
DB00938	DPI	P20815
DB00563	DPI	P33527
DB00945	DPI	P28482
DB11235	DPI	P08172
DB00071	DPI	P05177
DB00842	DPI	P48169
DB00420	DPI	P08684
DB01132	DPI	Q07869
DB01175	DPI	P31645
DB15035	DPI	P09769
DB00273	DPI	Q13002
DB00834	DPI	P11712
DB14569	DPI	P27338
DB00138	DPI	Q07837
DB00934	DPI	P35348
DB01159	DPI	P34903
DB01045	DPI	P33261
DB01068	DPI	P08684
DB00627	DPI	P10635
DB00304	DPI	P08684
DB04951	DPI	P05177
DB11093	DPI	P05937
DB10770	DPI	P09619
DB13946	DPI	P08684
DB00189	DPI	P31644
DB00408	DPI	P14416
DB01085	DPI	P08173
DB05015	DPI	O15379
DB00264	DPI	P02768
DB11093	DPI	P54284
DB00087	DPI	P31994
DB01095	DPI	P20815
DB00892	DPI	Q9UI33
DB00118	DPI	P19623
DB06607	DPI	P16422
DB09130	DPI	P01023
DB13999	DPI	P49257
DB00945	DPI	P12004
DB00215	DPI	P31645
DB01595	DPI	O14764
DB00951	DPI	P08684
DB00245	DPI	P08172
DB09071	DPI	P05177
DB06401	DPI	Q9HAW9
DB00159	DPI	O15540
DB11300	DPI	P00488
DB11075	DPI	P16422
DB14539	DPI	P04278
DB05382	DPI	P01266
DB01228	DPI	Q15858
DB03796	DPI	P00709
DB01189	DPI	P47869
DB14487	DPI	O14791
DB00421	DPI	P54289
DB00907	DPI	Q12809
DB00540	DPI	P20309
DB01049	DPI	P30939
DB01050	DPI	P23219
DB00924	DPI	P31645
DB01332	DPI	P0AD68
DB00114	DPI	P54687
DB00252	DPI	Q13698
DB00144	DPI	P48651
DB00074	DPI	P02747
DB11837	DPI	P10635
DB04948	DPI	P28335
DB00705	DPI	P10635
DB12455	DPI	P08183
DB00379	DPI	P05181
DB01008	DPI	P09210
DB01395	DPI	P10275
DB00595	DPI	P0A7V8
DB09213	DPI	P46059
DB09570	DPI	P10635
DB00286	DPI	P05543
DB00811	DPI	Q9HAS3
DB00454	DPI	P02763
DB00918	DPI	P08684
DB00231	DPI	P30536
DB01205	DPI	P18505
DB00313	DPI	Q9UQD0
DB00725	DPI	P08912
DB00992	DPI	P12314
DB00363	DPI	A5X5Y0
DB09462	DPI	P0A6E4
DB00818	DPI	P33260
DB00599	DPI	P36544
DB12010	DPI	P48736
DB01588	DPI	A8MPY1
DB00306	DPI	O00591
DB14631	DPI	P08183
DB00197	DPI	P11474
DB06148	DPI	P20813
DB05382	DPI	P07202
DB00543	DPI	P78334
DB01108	DPI	P26439
DB00909	DPI	Q8N1Q1
DB06216	DPI	P08684
DB11652	DPI	P10632
DB00754	DPI	Q14524
DB00599	DPI	P24462
DB00763	DPI	P10635
DB01203	DPI	P08183
DB06216	DPI	P28335
DB00401	DPI	O60840
DB14002	DPI	Q9UDX3
DB00459	DPI	P09455
DB11312	DPI	P12259
DB03017	DPI	P14555
DB09078	DPI	P10632
DB15690	DPI	P04278
DB13345	DPI	P21917
DB06616	DPI	P24941
DB00726	DPI	P11229
DB00328	DPI	P11712
DB00683	DPI	P47870
DB00432	DPI	Q14542
DB06589	DPI	P08183
DB00396	DPI	P33527
DB01181	DPI	P23219
DB00211	DPI	P46059
DB01392	DPI	Q99712
DB01154	DPI	P28472
DB01076	DPI	P02768
DB01238	DPI	P35368
DB01069	DPI	Q09470
DB09327	DPI	Q14542
DB00540	DPI	P28335
DB00849	DPI	O75469
DB00025	DPI	P00742
DB00820	DPI	P08684
DB00150	DPI	Q8TF71
DB00915	DPI	P32297
DB09479	DPI	Q13733
DB01110	DPI	Q9Y691
DB01359	DPI	P10635
DB01328	DPI	P24228
DB00437	DPI	Q8TCC7
DB00321	DPI	O43525
DB01593	DPI	P81605
DB01190	DPI	P08684
DB06603	DPI	P08684
DB01427	DPI	Q14432
DB00257	DPI	P08684
DB14649	DPI	P20813
DB13946	DPI	P08235
DB09128	DPI	P35368
DB01591	DPI	P08912
DB11348	DPI	Q13698
DB01559	DPI	P47869
DB13923	DPI	P00740
DB00628	DPI	P47870
DB04821	DPI	P23975
DB09225	DPI	P14416
DB00585	DPI	P25021
DB00712	DPI	P16662
DB00684	DPI	P9WQG9
DB00228	DPI	P47870
DB00798	DPI	P00374
DB05777	DPI	P00734
DB02659	DPI	P62508
DB00153	DPI	Q8WXS5
DB00380	DPI	Q02880
DB00153	DPI	O95180
DB00531	DPI	P11509
DB08893	DPI	P06276
DB09110	DPI	P00390
DB00617	DPI	P08684
DB06216	DPI	P22310
DB13746	DPI	P62955
DB01587	DPI	P30536
DB00916	DPI	P22309
DB09095	DPI	P08684
DB00908	DPI	P35348
DB00430	DPI	P0AD68
DB00398	DPI	P22309
DB14597	DPI	P03952
DB00586	DPI	P02768
DB08815	DPI	P08684
DB00563	DPI	Q92887
DB00770	DPI	Q9UIG8
DB00672	DPI	Q09428
DB14548	DPI	P10909
DB00877	DPI	Q9Y6L6
DB00570	DPI	Q71U36
DB09065	DPI	P10635
DB02701	DPI	P10635
DB00732	DPI	P43681
DB06290	DPI	O94956
DB01593	DPI	P05160
DB00573	DPI	P37231
DB06282	DPI	P02768
DB00328	DPI	P37231
DB11994	DPI	P11712
DB00755	DPI	Q6V0L0
DB11943	DPI	P08684
DB00292	DPI	P18505
DB00490	DPI	P08908
DB06716	DPI	Q9UN88
DB05541	DPI	Q01118
DB01156	DPI	P20813
DB00586	DPI	P02766
DB00773	DPI	P08684
DB06412	DPI	Q9HB55
DB00619	DPI	Q99758
DB00252	DPI	P22309
DB01039	DPI	O75469
DB00921	DPI	P24462
DB06788	DPI	P30968
DB01577	DPI	O75751
DB00613	DPI	P10635
DB09085	DPI	Q92736
DB09089	DPI	Q9UGI6
DB00733	DPI	P22303
DB00396	DPI	O15245
DB00039	DPI	P98160
DB00145	DPI	Q6IB77
DB09061	DPI	P08908
DB00715	DPI	Q13639
DB00499	DPI	O75469
DB00734	DPI	P35368
DB01437	DPI	Q99928
DB00081	DPI	P31995
DB13944	DPI	Q9Y694
DB09124	DPI	P08684
DB00315	DPI	P28222
DB09079	DPI	P35968
DB00130	DPI	Q92536
DB12010	DPI	Q2M2I8
DB00796	DPI	P10632
DB00169	DPI	P51589
DB00532	DPI	Q14524
DB11133	DPI	Q07869
DB00854	DPI	P35372
DB00128	DPI	P00966
DB13961	DPI	Q08289
DB13956	DPI	O94956
DB01144	DPI	P35218
DB00243	DPI	O95342
DB01159	DPI	Q12879
DB14548	DPI	Q9ULF5
DB12010	DPI	P07948
DB01159	DPI	P14867
DB00848	DPI	P48181
DB13953	DPI	Q9NSA0
DB01072	DPI	P08183
DB11311	DPI	Q96IY4
DB01248	DPI	O75469
DB09130	DPI	P35858
DB01016	DPI	P20815
DB01559	DPI	P33260
DB00114	DPI	P04181
DB09130	DPI	P36955
DB06207	DPI	P08183
DB00350	DPI	P23219
DB13908	DPI	Q99250
DB01151	DPI	P14416
DB08871	DPI	Q9H4B7
DB01043	DPI	P47869
DB00755	DPI	P10276
DB12010	DPI	O95835
DB14548	DPI	P46663
DB06616	DPI	P11274
DB14631	DPI	P02768
DB09085	DPI	Q15858
DB12141	DPI	P28566
DB00683	DPI	Q9UN88
DB00100	DPI	P03951
DB00280	DPI	Q9Y5Y9
DB00313	DPI	P35503
DB01198	DPI	O14764
DB00246	DPI	P28566
DB01224	DPI	P08908
DB11672	DPI	P10635
DB00448	DPI	P33261
DB00126	DPI	P19021
DB00502	DPI	P34969
DB09462	DPI	P0AER0
DB00169	DPI	P04798
DB13928	DPI	P08473
DB06204	DPI	P41143
DB01238	DPI	P08588
DB01159	DPI	Q9NPC2
DB01050	DPI	P13569
DB00349	DPI	P48066
DB14548	DPI	P03951
DB09052	DPI	P07766
DB03085	DPI	O31616
DB11254	DPI	P21980
DB01268	DPI	P08183
DB12010	DPI	Q6PHR2
DB00741	DPI	P04083
DB14490	DPI	P06746
DB15328	DPI	P11712
DB11817	DPI	O15244
DB00408	DPI	P35368
DB00711	DPI	P23219
DB01161	DPI	Q8TCU5
DB00695	DPI	Q9NSA0
DB01174	DPI	P33527
DB01364	DPI	P22303
DB09120	DPI	P33261
DB01235	DPI	P02768
DB01032	DPI	P33527
DB11113	DPI	P43115
DB01124	DPI	P46059
DB00977	DPI	P03372
DB00783	DPI	Q9NPD5
DB00158	DPI	P15328
DB00622	DPI	P20813
DB00075	DPI	P07766
DB11653	DPI	Q01726
DB01198	DPI	P47870
DB01154	DPI	P18507
DB09568	DPI	P06858
DB09472	DPI	P00918
DB12010	DPI	O14578
DB01147	DPI	Q16348
DB12329	DPI	P08684
DB08905	DPI	P08684
DB14740	DPI	P01137
DB06773	DPI	P54802
DB09130	DPI	P01861
DB06674	DPI	P01375
DB04855	DPI	P20815
DB00500	DPI	Q4U2R8
DB00173	DPI	P78362
DB02638	DPI	P47901
DB00183	DPI	P06276
DB06271	DPI	P05546
DB00035	DPI	P37288
DB00334	DPI	P08172
DB01656	DPI	Q08493
DB13879	DPI	P22309
DB01177	DPI	P11712
DB01403	DPI	P35462
DB00092	DPI	P02747
DB11077	DPI	Q02928
DB01403	DPI	P18089
DB15444	DPI	P33261
DB06343	DPI	P08069
DB00946	DPI	P02763
DB14487	DPI	P46939
DB00514	DPI	Q05586
DB05015	DPI	Q8WUI4
DB09050	DPI	P02918
DB08987	DPI	Q9UQD0
DB01189	DPI	Q09470
DB01174	DPI	Q12879
DB01133	DPI	P38606
DB00774	DPI	P02768
DB01597	DPI	P16444
DB00142	DPI	P15104
DB06595	DPI	P10635
DB11348	DPI	P62166
DB11689	DPI	P02768
DB01390	DPI	Q6U841
DB00571	DPI	P08684
DB01244	DPI	P51787
DB14481	DPI	Q8N130
DB12010	DPI	P36897
DB00206	DPI	O95342
DB01184	DPI	P08684
DB01593	DPI	P04003
DB00943	DPI	Q4U2R8
DB01396	DPI	P50993
DB14509	DPI	P29218
DB00317	DPI	P04798
DB01551	DPI	P10635
DB01043	DPI	Q8N1C3
DB00897	DPI	Q9UN88
DB01332	DPI	Q8TCC7
DB13133	DPI	P00451
DB12010	DPI	Q9UBF8
DB00346	DPI	P35368
DB01222	DPI	P24462
DB00237	DPI	P47869
DB06212	DPI	P08684
DB00949	DPI	Q8TCU5
DB08981	DPI	P23219
DB00543	DPI	P02763
DB00750	DPI	Q14524
DB01390	DPI	Q9Y6M7
DB00938	DPI	P02763
DB14533	DPI	P05109
DB01118	DPI	P11509
DB08899	DPI	P11712
DB04573	DPI	P08183
DB06774	DPI	P15104
DB00434	DPI	P11229
DB08901	DPI	P16234
DB11712	DPI	P08684
DB00454	DPI	P10635
DB13749	DPI	P05023
DB00555	DPI	P14416
DB06207	DPI	P16662
DB12010	DPI	Q9NWZ3
DB01118	DPI	P48549
DB01048	DPI	P55263
DB00628	DPI	P18507
DB12267	DPI	P08069
DB00541	DPI	Q9Y6L6
DB00324	DPI	P08185
DB00206	DPI	Q9Y6L6
DB01030	DPI	Q86VL8
DB04272	DPI	P07998
DB01100	DPI	P08183
DB00983	DPI	O60656
DB00114	DPI	Q96GD0
DB09242	DPI	P18089
DB00145	DPI	P34896
DB00224	DPI	P08183
DB00292	DPI	P18089
DB14533	DPI	P20851
DB00774	DPI	Q8TCC7
DB00134	DPI	Q9UJ68
DB01577	DPI	P18089
DB00671	DPI	P46059
DB00585	DPI	P06276
DB00726	DPI	P18089
DB14491	DPI	P02787
DB12010	DPI	P00533
DB00674	DPI	Q05901
DB01593	DPI	P01009
DB00515	DPI	P06276
DB02659	DPI	Q14973
DB09061	DPI	P00441
DB14543	DPI	P08185
DB00993	DPI	P09488
DB00976	DPI	P08684
DB00936	DPI	Q4U2R8
DB00731	DPI	O60656
DB01403	DPI	P21728
DB00540	DPI	P08908
DB12010	DPI	O15146
DB00762	DPI	P20815
DB06077	DPI	P10632
DB01586	DPI	P05181
DB11943	DPI	P02768
DB00145	DPI	P23378
DB01109	DPI	P16109
DB00747	DPI	P08183
DB00407	DPI	P05546
